FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Comoros,,,2020-10-11 02:52:56.316704,2020-10-11 00:00:00.000000,3:32:05.483790,0,40,100,0.00641288,0.01949258,0.05721034,55,169,497,35,105,270,0.00409030,0.01218448,0.03110222,0.06400853,0.15012953,0.33394920
