FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Kuwait,,,2020-08-21 06:04:42.726267,2020-08-21 00:00:00.000000,3:14:13.188844,3,40,100,0.78093472,1.71575968,4.72927655,33350,73272,201966,21567,54047,169961,0.50503627,1.26558260,3.97983051,0.08989954,0.25145155,0.49386318
