FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
2070,0,USAlaskaDillingham,Alaska,Dillingham,2020-09-17 11:06:55.621834,2020-09-17 00:00:00.000000,0:20:52.182389,0,40,100,0.00005979,0.00280690,0.04198103,0,0,2,0,0,0,0.00001854,0.00076081,0.01125319,0.08824011,0.43634070,1.16710526
