FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
46115,0,USSouthDakotaSpink,South Dakota,Spink,2020-08-08 18:38:26.810599,2020-08-08 00:00:00.000000,1:03:11.097573,13,20,100,0.58984029,4.63748573,31.26192258,37,295,1993,9,61,1210,0.14352444,0.97165186,18.98347001,0.11114950,0.24689445,0.58101386
