FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
2195,0,USAlaskaPetersburg,Alaska,Petersburg,2020-09-29 11:55:13.399744,2020-09-29 00:00:00.000000,1:20:47.408172,0,40,100,0.00000000,0.00002204,0.00301895,0,0,0,0,0,0,0.00000000,0.00000626,0.00059700,0.15434747,0.45561784,1.71402346
