FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Albania,,,2020-08-14 02:12:06.758881,2020-08-14 00:00:00.000000,0:46:26.341200,5,40,100,0.13455317,0.22865989,0.52956517,3872,6580,15239,2376,4323,11009,0.08259770,0.15023450,0.38257512,0.25138817,0.43119544,0.61439778
