FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,WestBankandGaza,,,2020-09-16 19:51:25.291309,2020-09-16 00:00:00.000000,0:58:51.365782,33,40,100,0.39380638,0.67406378,1.30694483,20089,34386,66672,14286,23254,46948,0.28004401,0.45584422,0.92029403,0.34744222,0.51713783,0.69128006
