FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Switzerland,,,2020-08-13 20:06:06.140766,2020-08-13 00:00:00.000000,0:52:58.650368,55,40,100,13.51909269,39.58433784,51.97872943,1170025,3425873,4498560,1153229,3403710,4478448,13.32501972,39.32826139,51.74635004,0.34064617,0.67691358,0.94658350
