FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,NetherlandsSintMaarten,Sint Maarten,,2020-09-28 19:31:44.079104,2020-09-28 00:00:00.000000,1:49:23.781225,0,40,100,0.51810008,0.98421049,2.38722568,222,422,1023,107,247,615,0.25122876,0.57693580,1.43525859,0.51134719,0.82711897,1.40365957
