FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
2158,0,USAlaskaKusilvak,Alaska,Kusilvak,2020-08-10 02:45:53.308231,2020-08-10 00:00:00.000000,0:50:01.860431,1,20,100,0.00338439,0.24905520,1.31385437,0,20,109,0,2,10,0.00169077,0.02780346,0.13063647,0.08496201,0.34738926,1.55432230
