FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,ChinaShandong,Shandong,,2020-08-14 01:24:47.631547,2020-08-14 00:00:00.000000,0:39:57.282301,0,40,100,0.00017794,0.00031194,0.00051626,178,313,518,83,167,284,0.00008350,0.00016703,0.00028329,0.70924959,0.97353181,1.36197449
