FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,UnitedKingdomIsleofMan,Isle of Man,,2020-10-07 12:30:46.768438,2020-10-07 00:00:00.000000,0:28:54.709118,0,40,100,0.00253890,0.01080285,0.03425931,2,9,29,1,6,19,0.00160757,0.00738878,0.02345851,0.03300742,0.10851091,0.37172364
