FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,FranceMayotte,Mayotte,,2020-08-31 13:05:34.478469,2020-08-31 00:00:00.000000,0:27:45.813019,1,40,100,0.19479675,0.52258582,1.80895976,531,1425,4935,266,782,3164,0.09751054,0.28689229,1.16008714,0.23748585,0.54328548,0.84316916
