FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
19033,0,USIowaCerroGordo,Iowa,Cerro Gordo,2020-07-31 03:55:17.637591,2020-07-31 00:00:00.000000,1:00:17.016318,4,20,100,0.67761783,5.09779963,12.81060803,287,2164,5438,96,1322,4003,0.22757819,3.11527838,9.43215367,0.62108228,1.46241393,5.10110067
